0,1,2,3,4,5,6,7,8,9,10,11,12
IASWE203 Comp,Computer Architecture and Organization TH,TH 3,3 3,3 0,0 0,0 4,4 AB4-5,AB4-503 MIS,MIS D1+T,D1+TD1+TD5D0127,D5D01276 B V A,B V A N S S PRABHAKAR RAO
IASWE206 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-502 MIS,MIS B1+T,B1+TB1 5028,50289 M. PR,M. PREMALATHA
IASWE206 Datab,Database Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-209 MIS,MIS L31+,L31+L32 5028,50289 M. PR,M. PREMALATHA
IASWE206 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-502 MIS,MIS B2+T,B2+TB2 5235,52350 ASHA,ASHA JERLIN M
IASWE206 Datab,Database Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-209 MIS,MIS L15+,L15+L16 5235,52350 ASHA,ASHA JERLIN M
IASWE206 Datab,Database Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-503 MIS,MIS B1+T,B1+TB1 5235,52350 ASHA,ASHA JERLIN M
IASWE206 Datab,Database Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-209 MIS,MIS L43+,L43+L44 5235,52350 ASHA,ASHA JERLIN M
IBSA301L Explo,Exploratory Data Analysis TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-513 MIA,MIA B1+T,B1+TB1 5016,50160 MAHE,MAHESWARI N
IBSA301L Explo,Exploratory Data Analysis TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-513 MIA,MIA B2+T,B2+TB2 5369,53694 PRET,PRETHIJA G
IBSA301P Explo,Exploratory Data Analysis Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-208 MIA,MIA L29+,L29+L30 5016,50160 MAHE,MAHESWARI N
IBSA301P Explo,Exploratory Data Analysis Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-210 MIA,MIA L3+L4,L3+L4 5369,53694 PRET,PRETHIJA G
IBSA302L Artific,Artificial Intelligence TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-514 MIA,MIA F1+TF,F1+TF1 5301,53011 DEEP,DEEPIKA ROSELIND J
IBSA302L Artific,Artificial Intelligence TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-514 MIA,MIA F2+TF,F2+TF2 5301,53011 DEEP,DEEPIKA ROSELIND J
IBSA303L Inform,Information Visualization TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-513 MIA,MIA C1+T,C1+TC1 5018,50186 PARV,PARVATHI R
IBSA303L Inform,Information Visualization TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-513 MIA,MIA C2+T,C2+TC2 5196,51962 SHRU,SHRUTI MISHRA
IBSA303P Inform,Information Visualization Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-208 MIA,MIA L55+,L55+L56 5018,50186 PARV,PARVATHI R
IBSA303P Inform,Information Visualization Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-208 MIA,MIA L21+,L21+L22 5196,51962 SHRU,SHRUTI MISHRA
IMGT301L Introd,Introduction to Business Analytics TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-513 MIA,MIA D1+T,D1+TD1 5357,53570 ANBU,ANBUMATHI R
IMGT303L Produ,Production and Operations Management TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-517 MIA,MIA E1+T,E1+TE1 5235,52358 STEP,STEPHAN THANGAIAH
IMGT303L Produ,Production and Operations Management TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-517 MIA,MIA E2+T,E2+TE2 5480,54803 RIJAS,RIJAS B M
IMGT304L Finan,Financial Management TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-513 MIA,MIA A1+T,A1+TA1 5033,50336 SHAR,SHARON SOPHIA
IMGT304L Finan,Financial Management TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-513 MIA,MIA A2+T,A2+TA2 5195,51953 BUVA,BUVANESH
IMGT305L Huma,Human Recourse Management TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-513 MIA,MIA G1+T,G1+TG1 5135,51355 BHAV,BHAVANI J
IMGT305L Huma,Human Recourse Management TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-513 MIA,MIA G2+T,G2+TG2 5312,53121 TISHA,TISHA MERIAM CHERIAN
ISWE205L Comp,Computer Networks TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-506 MIS,MIS B1+T,B1+TB1 5166,51663 SUBB,SUBBULAKSHMI P
ISWE205L Comp,Computer Networks TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-512 MIS,MIS B1+T,B1+TB1 5031,50311 KANC,KANCHANA DEVI V
ISWE205L Comp,Computer Networks TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-506 MIS,MIS B2+T,B2+TB2 CSAB,CSAB1 VISW,VISWANATHAN V
ISWE205P Comp,Computer Networks Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-307 MIS,MIS L43+,L43+L44 5166,51663 SUBB,SUBBULAKSHMI P
ISWE205P Comp,Computer Networks Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-307 MIS,MIS L55+,L55+L56 5031,50311 KANC,KANCHANA DEVI V
ISWE205P Comp,Computer Networks Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-307 MIS,MIS L27+,L27+L28 CSAB,CSAB1 VISW,VISWANATHAN V
ISWE208L Optim,Optimization Techniques TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-101 MIS,MIS E2+T,E2+TE2 5223,52239 PADM,PADMAVATHY T V
ISWE208L Optim,Optimization Techniques TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-506 MIS,MIS G1+T,G1+TG1 5223,52239 PADM,PADMAVATHY T V
ISWE208L Optim,Optimization Techniques TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-506 MIS,MIS G2+T,G2+TG2 5234,52342 SARA,SARASWATHI D
ISWE208L Optim,Optimization Techniques TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-2,AB4-201 MIS,MIS E1+T,E1+TE1 5230,52304 SURE,SURESHKUMAR WI
ISWE210L R for,R for Data Science TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-512 MIS,MIS G1+T,G1+TG1 5039,50396 PRAD,PRADEEP K V
ISWE302L Artific,Artificial Intelligence TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-506 MIS,MIS A1+T,A1+TA1 5219,52194 ABISH,ABISHI CHOWDHURY
ISWE302L Artific,Artificial Intelligence TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-506 MIS,MIS A2+T,A2+TA2 5023,50239 KHAD,KHADAR NAWAS K
ISWE302L Artific,Artificial Intelligence TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-512 MIS,MIS A1+T,A1+TA1 5234,52349 SENT,SENTHIL KUMAR A M
ISWE302P Artific,Artificial Intelligence Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-210 MIS,MIS L11+,L11+L12 5219,52194 ABISH,ABISHI CHOWDHURY
ISWE302P Artific,Artificial Intelligence Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-311 MIS,MIS L21+,L21+L22 5023,50239 KHAD,KHADAR NAWAS K
ISWE302P Artific,Artificial Intelligence Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-311 MIS,MIS L31+,L31+L32 5234,52349 SENT,SENTHIL KUMAR A M
ISWE304L Softw,Software Architecture TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-506 MIS,MIS E1+T,E1+TE1 5315,53159 RENU,RENUKA DEVI R
ISWE304L Softw,Software Architecture TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-506 MIS,MIS E2+T,E2+TE2 5304,53048 MALI,MALINI DEEPIKA
ISWE304L Softw,Software Architecture TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-512 MIS,MIS E1+T,E1+TE1 5304,53048 MALI,MALINI DEEPIKA
ISWE305L Softw,Software Testing TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-506 MIS,MIS D1+T,D1+TD1 5235,52355 SRIN,SRINIVASA PERUMAL R
ISWE305L Softw,Software Testing TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-506 MIS,MIS D2+T,D2+TD2 5234,52341 PRAV,PRAVEEN JOE I R
ISWE305L Softw,Software Testing TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-512 MIS,MIS D1+T,D1+TD1 5037,50378 UMAM,UMAMAHESWARI E
ISWE305P Softw,Software Testing Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-307 MIS,MIS L49+,L49+L50 5235,52355 SRIN,SRINIVASA PERUMAL R
ISWE305P Softw,Software Testing Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-311 MIS,MIS L9+L1,L9+L10 5234,52341 PRAV,PRAVEEN JOE I R
ISWE305P Softw,Software Testing Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-311 MIS,MIS L23+,L23+L24 5037,50378 UMAM,UMAMAHESWARI E
ISWE306L Softw,Software Project Management TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-506 MIS,MIS C1+T,C1+TC1 5313,53137 DHAV,DHAVAKUMAR P
ISWE306L Softw,Software Project Management TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-506 MIS,MIS C2+T,C2+TC2 5027,50276 B V A,B V A N S S PRABHAKAR RAO
ISWE306L Softw,Software Project Management TH,TH 3,3 3,3 0,0 0,0 3,3 AB4-5,AB4-512 MIS,MIS C1+T,C1+TC1 5027,50276 B V A,B V A N S S PRABHAKAR RAO
ISWE310L Natur,Natural Language Processing TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-101 MIS,MIS E1+T,E1+TE1 5038,50380 RAJAR,RAJARAJESWARI S
ISWE401L Embe,Embedded Systems and IoT TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-101 MIS,MIS F1+TF,F1+TF1 5229,52294 MANI,MANIMARAN P
ISWE401L Embe,Embedded Systems and IoT TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-101 MIS,MIS F2+TF,F2+TF2 5229,52294 MANI,MANIMARAN P
ISWE401L Embe,Embedded Systems and IoT TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-102 MIS,MIS F1+TF,F1+TF1 5042,50423 PRAK,PRAKASH V
ISWE401P Embe,Embedded Systems and IoT Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB3-3,AB3-310 MIS,MIS L5+L6,L5+L6 5229,52294 MANI,MANIMARAN P
ISWE401P Embe,Embedded Systems and IoT Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB3-3,AB3-310 MIS,MIS L49+,L49+L50 5042,50423 PRAK,PRAKASH V
ISWE405L Netw,Network and Information Security TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-101 MIS,MIS B1+T,B1+TB1 5277,52777 SEND,SENDHIL R
ISWE405L Netw,Network and Information Security TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-101 MIS,MIS B2+T,B2+TB2 5412,54128 E INIY,E INIYA NEHRU
ISWE405L Netw,Network and Information Security TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-102 MIS,MIS B1+T,B1+TB1 5412,54128 E INIY,E INIYA NEHRU
ISWE406L Agile,Agile Development Process and Devops TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-101 MIS,MIS A1+T,A1+TA1 5282,52823 GANE,GANESH N
ISWE406L Agile,Agile Development Process and Devops TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-101 MIS,MIS A2+T,A2+TA2 5282,52823 GANE,GANESH N
ISWE406L Agile,Agile Development Process and Devops TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-102 MIS,MIS A1+T,A1+TA1 5307,53075 KAJA,KAJA MOHIDEEN A
ISWE406P Agile,Agile Development Process and Devops Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-307 MIS,MIS L37+,L37+L38 5282,52823 GANE,GANESH N
ISWE406P Agile,Agile Development Process and Devops Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-307 MIS,MIS L9+L1,L9+L10 5282,52823 GANE,GANESH N
ISWE406P Agile,Agile Development Process and Devops Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-307 MIS,MIS L11+,L11+L12 5307,53075 KAJA,KAJA MOHIDEEN A
ISWE407L UI an,UI and UX Programming TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-101 MIS,MIS D1+T,D1+TD1 5030,50303 MALA,MALATHI G
ISWE407L UI an,UI and UX Programming TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-101 MIS,MIS D2+T,D2+TD2 5038,50384 NEEL,NEELANARAYANAN V
ISWE407L UI an,UI and UX Programming TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-102 MIS,MIS D1+T,D1+TD1 5039,50398 SIVAB,SIVABALAKRISHNAN M
ISWE407P UI an,UI and UX Programming Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-210 MIS,MIS L55+,L55+L56 5030,50303 MALA,MALATHI G
ISWE407P UI an,UI and UX Programming Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-311 MIS,MIS L3+L4,L3+L4 5038,50384 NEEL,NEELANARAYANAN V
ISWE407P UI an,UI and UX Programming Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-210 MIS,MIS L29+,L29+L30 5039,50398 SIVAB,SIVABALAKRISHNAN M
MACSE698 Intern,Internship I/ Dissertation I PJT,PJT 0,0 0,0 0,0 0,0 10,10 NIL,NIL,NIL,NIL ACAD,ACAD ACAD,ACAD FACULTY
MACSE698 Intern,Internship I/ Dissertation I PJT,PJT 0,0 0,0 0,0 0,0 10,10 NIL,NIL,NIL,NIL PAT,PAT PAT,PAT
MCSE699J Intern,Internship II/ Dissertation II PJT,PJT 0,0 0,0 0,0 0,0 12,12 NIL,NIL,NIL,NIL ACAD,ACAD ACAD,ACAD FACULTY
PAMCA698 Intern,Internship I/ Dissertation I PJT,PJT 0,0 0,0 0,0 0,0 10,10 NIL,NIL,NIL,NIL ACAD,ACAD ACAD,ACAD FACULTY
PAMCA698 Intern,Internship I/ Dissertation I PJT,PJT 0,0 0,0 0,0 0,0 10,10 NIL,NIL,NIL,NIL PAT,PAT PAT,PAT
SWE1017 Natur,Natural Language Processing ETH,ETH 2,2 2,2 0,0 0,0 2,2 AB4-5,AB4-518 MIA,MIA A1,A1 5227,52278 MANJ,MANJULA V
SWE1017 Natur,Natural Language Processing EPJ,EPJ 0,0 0,0 0,0 4,4 1,1 NIL,NIL MIA,MIA NIL,NIL 5227,52278 MANJ,MANJULA V
SWE1017 Natur,Natural Language Processing ETH,ETH 2,2 2,2 0,0 0,0 2,2 AB4-5,AB4-512 MIA,MIA A2,A2 5227,52278 MANJ,MANJULA V
SWE1017 Natur,Natural Language Processing EPJ,EPJ 0,0 0,0 0,0 4,4 1,1 NIL,NIL MIA,MIA NIL,NIL 5227,52278 MANJ,MANJULA V
SWE1017 Natur,Natural Language Processing ETH,ETH 2,2 2,2 0,0 0,0 2,2 AB4-5,AB4-517 MIA,MIA A2,A2 5307,53078 PREM,PREMANAND V
SWE1017 Natur,Natural Language Processing EPJ,EPJ 0,0 0,0 0,0 4,4 1,1 NIL,NIL MIA,MIA NIL,NIL 5307,53078 PREM,PREMANAND V
SWE1901 Techn,Technical Answers for Real World Problems (TARP) ETH,ETH 1,1 1,1 0,0 0,0 1,1 AB4-5,AB4-506 MIS,MIS TCC1,TCC1 5307,53076 KART,KARTHIKA V
SWE1901 Techn,Technical Answers for Real World Problems (TARP) EPJ,EPJ 0,0 0,0 0,0 4,4 1,1 NIL,NIL MIS,MIS NIL,NIL 5307,53076 KART,KARTHIKA V
SWE3004 Softw,Software Design and Development Project PJT,PJT 0,0 0,0 0,0 0,0 10,10 NIL,NIL,NIL,NIL ACAD,ACAD ACAD,ACAD FACULTY
SWE3004 Softw,Software Design and Development Project PJT,PJT 0,0 0,0 0,0 0,0 10,10 NIL,NIL,NIL,NIL PAT,PAT PAT,PAT
SWE4007 Stora,Storage Technologies TH,TH 3,3 3,3 0,0 0,0 3,3 MAB3,MAB3-402 MIS,MIS C1+T,C1+TC1 5316,53164 AHAD,AHADIT
UCSC201L Oper,Operating Systems TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-7,AB3-706 BSC,BSC B1+T,B1+TB1 5338,53382 SREE,SREEJA P S
UCSC201P Oper,Operating Systems Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-311 BSC,BSC L55+,L55+L56 5338,53382 SREE,SREEJA P S
UCSC203L Comp,Computer Networks TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-7,AB3-706 BSC,BSC E1+T,E1+TE1 5015,50154 RUKM,RUKMANI P
UCSC203P Comp,Computer Networks Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-311 BSC,BSC L11+,L11+L12 5015,50154 RUKM,RUKMANI P
UCSC204L Progr,Programming in Java TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-7,AB3-706 BSC,BSC C1+T,C1+TC1 5035,50352 JENIL,JENILA LIVINGSTON L M
UCSC204P Progr,Programming in Java Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-6,AB1-605A BSC,BSC L49+,L49+L50 5035,50352 JENIL,JENILA LIVINGSTON L M
UCSC206L Full S,Full Stack Application Development TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-7,AB3-707 BSC,BSC B1+T,B1+TB1 5030,50301 RAJKU,RAJKUMAR S
UCSC206P Full S,Full Stack Application Development Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-210 BSC,BSC L43+,L43+L44 5030,50301 RAJKU,RAJKUMAR S
UCSC301L Softw,Software Testing TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-7,AB3-707 BSC,BSC F1+TF,F1+TF1 5228,52288 RENJ,RENJITH
UCSC301P Softw,Software Testing Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-2,AB1-210 BSC,BSC L37+,L37+L38 5228,52288 RENJ,RENJITH
UCSC311L Artific,Artificial Intelligence TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-4,AB3-406 BSC,BSC D1+T,D1+TD1+TD5D3103,D5D31035 CHRI,CHRISTOPHER COLUMBUS C
UCSC314P Deep,Deep Learning Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-311 BSC,BSC L49+,L49+L50 5087,50879 RAJAL,RAJALAKSHMI R
UCSC315L Huma,Human Computer Interaction TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-7,AB3-708 BSC,BSC C1+T,C1+TC1+TC5C3164,C5C31641 VIDH,VIDHYA LAKSHMI M
UCSC316L Comp,Computer Vision TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-7,AB3-707 BSC,BSC D1+T,D1+TD1+TD5D0131,D5D01318 NIVED,NIVEDITA M
UCSC319L Data,Data Visualization TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-7,AB3-706 BSC,BSC A1+T,A1+TA1+TAA51235,AA512353 YOGE,YOGESH C
UCSC320L NoSQ,NoSQL Databases TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-7,AB3-707 BSC,BSC C1+T,C1+TC1 5482,54821 RAJAL,RAJALAKSHMI V
UCSC320P NoSQ,NoSQL Databases Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-313 BSC,BSC L5+L6,L5+L6 5482,54821 RAJAL,RAJALAKSHMI V
UCSC321L Socia,Social Network Analytics TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-7,AB3-708 BSC,BSC D1+T,D1+TD1+TD5D0131,D5D01315 JAYAR,JAYARAM B
UCSC326L Appli,Applied Machine Learning TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-7,AB3-706 BSC,BSC D1+T,D1+TD1 5030,50300 VISW,VISWANATHAN V
UCSC326P Appli,Applied Machine Learning Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-6,AB1-605A BSC,BSC L31+,L31+L32 5030,50300 VISW,VISWANATHAN V
UCSC413E Time,Time Series Analyses ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-7,AB2-701 BHE,BHE B1+T,B1+TB1 5416,54166 MALL,MALLIKA SINHA
UCSC413E Time,Time Series Analyses ELA,ELA 0,0 0,0 2,2 0,0 1,1 ADB -,ADB - 404 BHE,BHE L45+,L45+L46 5416,54166 MALL,MALLIKA SINHA
BAEEE102 Circu,Circuit Theory ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-408 SELE,SELECT D1+T,D1+TD1 5999,59999 VIT U,VIT USER
BAEEE102 Circu,Circuit Theory ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB2-0,AB2-016 SELE,SELECT L29+,L29+L30 5999,59999 VIT U,VIT USER
BAEEE103 Analo,Analog Electronics ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-401 SELE,SELECT F2+TF,F2+TF2 5015,50152 FEBIN,FEBIN DAYA J L
BAEEE103 Analo,Analog Electronics ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-306 SELE,SELECT L9+L1,L9+L10 5015,50152 FEBIN,FEBIN DAYA J L
BAEEE103 Analo,Analog Electronics ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-402 SELE,SELECT F2+TF,F2+TF2 5056,50565 SUBB,SUBBULEKSHMI D
BAEEE103 Analo,Analog Electronics ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-306 SELE,SELECT L15+,L15+L16 5056,50565 SUBB,SUBBULEKSHMI D
BAEEE103 Analo,Analog Electronics ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-401 SELE,SELECT F1+TF,F1+TF1 5059,50596 BINU,BINU BEN JOSE D R
BAEEE103 Analo,Analog Electronics ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-306 SELE,SELECT L55+,L55+L56 5059,50596 BINU,BINU BEN JOSE D R
BAEEE103 Analo,Analog Electronics ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-406 SELE,SELECT F2+TF,F2+TF2 5338,53386 ARAV,ARAVIND C K
BAEEE103 Analo,Analog Electronics ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-306 SELE,SELECT L3+L4,L3+L4 5338,53386 ARAV,ARAVIND C K
BAEEE103 Analo,Analog Electronics ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-402 SELE,SELECT F1+TF,F1+TF1 5419,54193 SEBIN,SEBINA YESMIN
BAEEE103 Analo,Analog Electronics ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-306 SELE,SELECT L49+,L49+L50 5419,54193 SEBIN,SEBINA YESMIN
BAEEE103 Analo,Analog Electronics ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-406 SELE,SELECT F1+TF,F1+TF1 5480,54807 D V S,D V SUDARSANREDDY
BAEEE103 Analo,Analog Electronics ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-306 SELE,SELECT L51+,L51+L52 5480,54807 D V S,D V SUDARSANREDDY
BAEEE201 Digita,Digital Electronics ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-408 SELE,SELECT B2+T,B2+TB2 5999,59999 VIT U,VIT USER
BAEEE201 Digita,Digital Electronics ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-6,AB1-603 SELE,SELECT L31+,L31+L32 5999,59999 VIT U,VIT USER
BAEEE202 Contr,Control Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-401 SELE,SELECT A1+T,A1+TA1 5057,50571 DEEP,DEEPA T
BAEEE202 Contr,Control Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-306 SELE,SELECT L5+L6,L5+L6 5057,50571 DEEP,DEEPA T
BAEEE202 Contr,Control Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-401 SELE,SELECT A2+T,A2+TA2 5091,50915 JAYAP,JAYAPRAGASH R
BAEEE202 Contr,Control Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-306 SELE,SELECT L13+,L13+L14 5091,50915 JAYAP,JAYAPRAGASH R
BAEEE202 Contr,Control Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-402 SELE,SELECT A1+T,A1+TA1 5078,50786 MOH,MOHAMED IMRAN A
BAEEE202 Contr,Control Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-306 SELE,SELECT L39+,L39+L40 5078,50786 MOH,MOHAMED IMRAN A
BAEEE202 Contr,Control Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-402 SELE,SELECT A2+T,A2+TA2 5057,50570 ANGA,ANGALAESWARI S
BAEEE202 Contr,Control Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-306 SELE,SELECT L27+,L27+L28 5057,50570 ANGA,ANGALAESWARI S
BAEEE202 Contr,Control Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-406 SELE,SELECT A2+T,A2+TA2 5305,53058 MITH,MITHU SARKAR
BAEEE202 Contr,Control Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-306 SELE,SELECT L21+,L21+L22 5305,53058 MITH,MITHU SARKAR
BAEEE202 Contr,Control Systems ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-406 SELE,SELECT A1+T,A1+TA1 5476,54760 ARNA,ARNAB PAL
BAEEE202 Contr,Control Systems ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-3,AB1-306 SELE,SELECT L29+,L29+L30 5476,54760 ARNA,ARNAB PAL
BAEEE203 Micro,Microcontrollers and Embedded Programming ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-401 SELE,SELECT C2+T,C2+TC2 5092,50923 SUMA,SUMATHI V
BAEEE203 Micro,Microcontrollers and Embedded Programming ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-6,AB1-603A SELE,SELECT L1+L2,L1+L2 5092,50923 SUMA,SUMATHI V
BAEEE203 Micro,Microcontrollers and Embedded Programming ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-402 SELE,SELECT C2+T,C2+TC2 5003,50038 SRIM,SRIMATHI R
BAEEE203 Micro,Microcontrollers and Embedded Programming ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB2-4,AB2-401 SELE,SELECT C1+T,C1+TC1 5419,54191 VIJAY,VIJAYAPRIYA R
